158,setembro,145
158,outubro,159
158,novembro,150
158,dezembro,151
159,janeiro,107.094155682666
159,fevereiro,86.094155682666
159,março,86.042716912679
159,abril,73.2798572201823
159,maio,72.7541378351888
159,junho,70.5684362976725
159,julho,85.8570153751628
159,agosto,100.094155682666
159,setembro,109.145594452653
159,outubro,117.042716912679
159,novembro,111.857015375163
159,dezembro,110.568436297673
160,janeiro,95
160,fevereiro,74
160,março,73
160,abril,60
160,maio,59
160,junho,58
160,julho,74
160,agosto,88
160,setembro,98
160,outubro,104
160,novembro,100
160,dezembro,98
161,janeiro,199.25328344247
161,fevereiro,151.94076707203
161,março,131.411150608045
161,abril,118.868400374181
161,maio,121.542750233863
161,junho,132.180916744621
161,julho,148.361833489242
161,agosto,171.144733395697
161,setembro,184.108550046773
161,outubro,203
161,novembro,200.891449953227
161,dezembro,203.072366697848
162,janeiro,204
162,fevereiro,160
162,março,146
162,abril,127
162,maio,128
162,junho,130
162,julho,152
162,agosto,170
162,setembro,185
162,outubro,206
162,novembro,203
162,dezembro,209
163,janeiro,198.112571237636
163,fevereiro,151
163,março,137.543144480091
163,abril,125.543144480091
163,maio,121.887428762364
163,junho,126.675427425818
163,julho,144.893999331727
163,agosto,166.119141807
163,setembro,180.006570569364
163,outubro,195.456855519909
163,novembro,198.337713712909
163,dezembro,201.225142475273
164,janeiro,204
164,fevereiro,160
164,março,146
164,abril,127
164,maio,128
164,junho,130
164,julho,152
164,agosto,170
164,setembro,185
164,outubro,206
164,novembro,203
164,dezembro,209
166,janeiro,194.999119233733
166,fevereiro,153.999412822489
166,março,139.399354104738
166,abril,126.399941282249
166,maio,123.199530257991
166,junho,122.199236669236
166,julho,145.999412822489
166,agosto,171.200117435502
166,setembro,183.799882564498
166,outubro,202.999706411244
166,novembro,198.799588975742
166,dezembro,204.799588975742
167,janeiro,203.94641270633
167,fevereiro,175.074761912184
167,março,168.614952382437
167,abril,142.770095235126
167,maio,136.256698411709
167,junho,136.101555559019
167,julho,156.074761912184
167,agosto,173.331460323893
167,setembro,185.716507941456
167,outubro,201.973206353165
167,novembro,196.844857147311
167,dezembro,203.331460323893
168,janeiro,204
168,fevereiro,160
168,março,146
168,abril,127
168,maio,128
168,junho,130
168,julho,152
168,agosto,170
168,setembro,185
168,outubro,206
168,novembro,203
168,dezembro,209
169,janeiro,182
169,fevereiro,143
169,março,130
169,abril,118
169,maio,122
169,junho,129
169,julho,152
169,agosto,175
169,setembro,188
169,outubro,202
169,novembro,193
169,dezembro,192
170,janeiro,186
170,fevereiro,138
170,março,134
170,abril,115
170,maio,123
170,junho,121
170,julho,143
170,agosto,160
170,setembro,178
170,outubro,194
170,novembro,193
170,dezembro,199
171,janeiro,204.164446902315
171,fevereiro,161.397798669678
171,março,147.891139376623
171,abril,128.233351767363
171,maio,128.65778760926
171,junho,130.575564158103
171,julho,152.493340706945
171,agosto,170.411117255788
171,setembro,185.164446902315
171,outubro,205.753329646527
171,novembro,202.588882744213
171,dezembro,208.67110619537
172,janeiro,197
172,fevereiro,151
172,março,147
172,abril,135
172,maio,123
172,junho,120
172,julho,141
172,agosto,160
172,setembro,175
172,outubro,186
172,novembro,195
172,dezembro,199
174,janeiro,203.97565426919
174,fevereiro,159.968698346101
174,março,146.003477961544
174,abril,127.027823692355
174,maio,127.982610192278
174,junho,129.965220384557
174,julho,151.961742423012
174,agosto,169.965220384557
174,setembro,184.965220384557
174,outubro,205.930440769113
174,novembro,202.972176307645
